date,region,category,product,units,unit_price,discount,revenue,month
2024-03-01,South,Groceries,Rice,6,2.31,0.21,10.9494,2024-03-01
2024-01-05,South,Home & Kitchen,Bedsheet,5,57.48,0.22,224.172,2024-01-05
2024-03-31,South,Groceries,Beverages,1,5.73,0.14,4.9278,2024-03-31
2024-06-13,West,Electronics,Tablet,9,289.31,0.1,2343.411,2024-06-13
2024-10-28,North,Groceries,Rice,9,5.96,0.21,42.375600000000006,2024-10-28
2024-03-26,East,Beauty,Face Wash,2,10.29,0.0,20.58,2024-03-26
2024-12-10,West,Groceries,Snacks,2,4.22,0.14,7.258399999999999,2024-12-10
2024-05-20,West,Sports,Cricket Bat,3,38.94,0.1,105.13799999999999,2024-05-20
2024-11-17,East,Clothing,T-Shirt,2,23.15,0.22,36.114,2024-11-17
2024-06-14,South,Electronics,Laptop,3,377.62,0.02,1110.2028,2024-06-14
2024-09-02,South,Groceries,Rice,7,3.04,0.26,15.747200000000001,2024-09-02
2024-12-11,North,Beauty,Perfume,3,13.63,0.21,32.3031,2024-12-11
2024-08-28,South,Beauty,Moisturizer,8,13.98,0.15,95.06400000000001,2024-08-28
2024-03-06,West,Electronics,Headphones,7,310.43,0.02,2129.5498000000002,2024-03-06
2024-04-10,South,Clothing,Sneakers,4,26.46,0.22,82.5552,2024-04-10
2024-05-03,West,Beauty,Perfume,3,13.99,0.06,39.4518,2024-05-03
2024-07-31,East,Electronics,Headphones,2,189.78,0.0,379.56,2024-07-31
2024-09-20,South,Clothing,Sneakers,1,21.65,0.09,19.7015,2024-09-20
2024-06-20,South,Home & Kitchen,Cookware,5,57.6,0.17,239.04,2024-06-20
2024-06-27,South,Beauty,Moisturizer,1,10.27,0.15,8.7295,2024-06-27
2024-03-14,South,Sports,Cricket Bat,6,23.72,0.22,111.00959999999999,2024-03-14
2024-08-12,East,Clothing,T-Shirt,3,22.33,0.2,53.592,2024-08-12
2024-07-25,South,Beauty,Moisturizer,3,9.29,0.17,23.132099999999998,2024-07-25
2024-10-01,South,Beauty,Moisturizer,3,13.74,0.1,37.098,2024-10-01
2024-12-17,North,Groceries,Pulses,1,4.85,0.01,4.8015,2024-12-17
2024-01-04,East,Sports,Yoga Mat,5,38.23,0.13,166.30049999999997,2024-01-04
2024-08-08,South,Beauty,Perfume,7,14.51,0.06,95.47579999999999,2024-08-08
2024-09-30,East,Sports,Dumbbells,1,38.08,0.12,33.5104,2024-09-30
2024-05-23,North,Beauty,Face Wash,4,12.13,0.03,47.0644,2024-05-23
2024-06-20,South,Groceries,Rice,7,4.57,0.1,28.791000000000004,2024-06-20
2024-05-20,North,Groceries,Beverages,1,3.34,0.08,3.0728,2024-05-20
2024-01-15,West,Home & Kitchen,Vacuum Cleaner,2,63.56,0.0,127.12,2024-01-15
2024-02-25,South,Beauty,Perfume,2,9.72,0.22,15.163200000000002,2024-02-25
2024-08-18,North,Home & Kitchen,Bedsheet,7,53.09,0.0,371.63,2024-08-18
2024-02-25,West,Groceries,Beverages,4,4.58,0.06,17.2208,2024-02-25
2024-08-17,East,Sports,Cricket Bat,1,42.24,0.11,37.5936,2024-08-17
2024-09-19,West,Clothing,Jeans,4,27.38,0.04,105.13919999999999,2024-09-19
2024-10-30,East,Electronics,Headphones,7,294.02,0.07,1914.0701999999997,2024-10-30
2024-03-06,North,Beauty,Shampoo,1,16.65,0.18,13.653,2024-03-06
2024-09-01,North,Sports,Cricket Bat,8,44.41,0.08,326.8576,2024-09-01
2024-07-03,West,Sports,Yoga Mat,8,38.68,0.25,232.07999999999998,2024-07-03
2024-01-02,East,Groceries,Rice,2,5.56,0.05,10.563999999999998,2024-01-02
2024-11-05,East,Clothing,Jacket,4,24.92,0.21,78.7472,2024-11-05
2024-09-01,East,Home & Kitchen,Vacuum Cleaner,7,64.29,0.14,387.0258,2024-09-01
2024-06-24,East,Groceries,Snacks,7,4.52,0.12,27.843199999999996,2024-06-24
2024-12-03,East,Home & Kitchen,Bedsheet,8,48.61,0.13,338.3256,2024-12-03
2024-05-15,West,Clothing,T-Shirt,3,24.51,0.19,59.55930000000001,2024-05-15
2024-08-26,South,Home & Kitchen,Bedsheet,6,53.67,0.15,273.717,2024-08-26
2024-06-21,East,Clothing,Jacket,4,29.31,0.26,86.7576,2024-06-21
2024-11-16,North,Groceries,Beverages,1,5.83,0.12,5.1304,2024-11-16
2024-01-03,East,Clothing,Jacket,1,28.38,0.05,26.961,2024-01-03
2024-05-20,North,Sports,Yoga Mat,6,28.11,0.0,168.66,2024-05-20
2024-04-19,North,Electronics,Smartphone,2,335.89,0.11,597.8842,2024-04-19
2024-02-29,North,Clothing,Sneakers,3,30.84,0.0,92.52,2024-02-29
2024-07-25,North,Clothing,T-Shirt,3,29.62,0.14,76.4196,2024-07-25
2024-11-05,South,Groceries,Rice,7,5.79,0.08,37.287600000000005,2024-11-05
2024-07-15,East,Beauty,Moisturizer,8,15.08,0.16,101.3376,2024-07-15
2024-03-11,East,Sports,Dumbbells,7,36.36,0.25,190.89,2024-03-11
2024-02-14,East,Groceries,Snacks,1,2.81,0.13,2.4447,2024-02-14
2024-02-10,North,Beauty,Moisturizer,1,14.46,0.22,11.2788,2024-02-10
2024-02-05,North,Sports,Cricket Bat,2,44.16,0.14,75.95519999999999,2024-02-05
2024-08-15,North,Clothing,Jacket,7,24.67,0.02,169.2362,2024-08-15
2024-07-20,East,Groceries,Beverages,1,5.24,0.0,5.24,2024-07-20
2024-05-20,South,Home & Kitchen,Cookware,3,47.65,0.12,125.79599999999999,2024-05-20
2024-10-28,South,Electronics,Laptop,7,251.65,0.15,1497.3174999999999,2024-10-28
2024-05-12,South,Groceries,Pulses,2,4.99,0.08,9.181600000000001,2024-05-12
2024-12-30,East,Electronics,Tablet,6,259.81,0.24,1184.7336,2024-12-30
2024-03-07,West,Electronics,Laptop,7,505.39,0.02,3466.9754,2024-03-07
2024-05-27,East,Groceries,Beverages,4,3.06,0.11,10.893600000000001,2024-05-27
2024-07-19,North,Groceries,Pulses,6,5.46,0.02,32.1048,2024-07-19
2024-01-03,West,Groceries,Pulses,1,5.58,0.11,4.9662,2024-01-03
2024-01-14,South,Beauty,Moisturizer,2,14.55,0.03,28.227,2024-01-14
2024-10-22,North,Beauty,Perfume,1,12.62,0.12,11.105599999999999,2024-10-22
2024-06-16,South,Sports,Yoga Mat,3,49.72,0.13,129.76919999999998,2024-06-16
2024-11-16,West,Groceries,Snacks,5,5.17,0.2,20.680000000000003,2024-11-16
2024-08-05,North,Beauty,Perfume,8,9.24,0.09,67.2672,2024-08-05
2024-05-12,South,Groceries,Pulses,1,3.84,0.02,3.7632,2024-05-12
2024-07-31,South,Home & Kitchen,Vacuum Cleaner,2,52.49,0.04,100.7808,2024-07-31
2024-08-18,East,Sports,Yoga Mat,3,48.93,0.12,129.1752,2024-08-18
2024-01-14,North,Electronics,Laptop,8,278.75,0.09,2029.3000000000002,2024-01-14
2024-05-25,East,Sports,Yoga Mat,1,36.19,0.08,33.2948,2024-05-25
2024-06-14,West,Groceries,Pulses,4,5.73,0.06,21.5448,2024-06-14
2024-02-18,North,Sports,Football,5,40.45,0.12,177.98,2024-02-18
2024-11-05,East,Beauty,Perfume,8,11.13,0.21,70.34160000000001,2024-11-05
2024-05-15,West,Electronics,Headphones,4,290.29,0.05,1103.102,2024-05-15
2024-01-23,North,Beauty,Face Wash,5,13.38,0.0,66.9,2024-01-23
2024-08-28,South,Home & Kitchen,Bedsheet,5,65.17,0.08,299.78200000000004,2024-08-28
2024-07-08,South,Electronics,Tablet,9,369.1,0.02,3255.462,2024-07-08
2024-11-16,South,Home & Kitchen,Cookware,3,58.44,0.14,150.77519999999998,2024-11-16
2024-12-07,North,Home & Kitchen,Cookware,5,50.89,0.19,206.1045,2024-12-07
2024-08-20,North,Groceries,Snacks,9,4.97,0.0,44.73,2024-08-20
2024-07-27,South,Electronics,Headphones,6,405.19,0.16,2042.1575999999998,2024-07-27
2024-11-11,East,Clothing,T-Shirt,6,24.23,0.06,136.6572,2024-11-11
2024-06-20,South,Clothing,T-Shirt,3,19.81,0.13,51.7041,2024-06-20
2024-03-23,West,Beauty,Moisturizer,1,15.61,0.09,14.2051,2024-03-23
2024-05-01,West,Home & Kitchen,Cookware,5,63.51,0.12,279.444,2024-05-01
2024-10-06,East,Home & Kitchen,Mixer,6,72.47,0.1,391.338,2024-10-06
2024-10-11,West,Home & Kitchen,Mixer,5,65.35,0.07,303.8775,2024-10-11
2024-08-09,East,Beauty,Moisturizer,9,13.49,0.06,114.12539999999998,2024-08-09
2024-10-03,South,Groceries,Snacks,7,5.03,0.15,29.9285,2024-10-03
2024-08-21,East,Home & Kitchen,Mixer,6,42.4,0.17,211.15199999999996,2024-08-21
2024-03-16,West,Sports,Dumbbells,2,43.09,0.11,76.70020000000001,2024-03-16
2024-09-21,East,Groceries,Snacks,5,2.89,0.05,13.727500000000001,2024-09-21
2024-10-06,West,Clothing,Jacket,9,22.69,0.07,189.9153,2024-10-06
2024-05-03,East,Groceries,Pulses,5,3.42,0.0,17.1,2024-05-03
2024-02-04,North,Groceries,Snacks,7,5.28,0.17,30.6768,2024-02-04
2024-06-01,North,Groceries,Pulses,7,4.87,0.1,30.681000000000004,2024-06-01
2024-01-17,West,Home & Kitchen,Bedsheet,2,46.36,0.14,79.7392,2024-01-17
2024-02-23,North,Beauty,Shampoo,5,12.25,0.0,61.25,2024-02-23
2024-02-09,West,Electronics,Headphones,7,272.52,0.2,1526.112,2024-02-09
2024-11-30,North,Beauty,Perfume,4,18.9,0.09,68.79599999999999,2024-11-30
2024-06-08,South,Electronics,Smartphone,2,347.8,0.23,535.6120000000001,2024-06-08
2024-11-01,West,Clothing,Jacket,7,20.98,0.09,133.64260000000002,2024-11-01
2024-12-07,North,Home & Kitchen,Cookware,1,47.55,0.0,47.55,2024-12-07
2024-11-04,South,Clothing,T-Shirt,6,32.51,0.05,185.307,2024-11-04
2024-04-27,South,Groceries,Snacks,3,5.65,0.28,12.204000000000002,2024-04-27
2024-03-17,North,Clothing,Jeans,4,18.76,0.11,66.7856,2024-03-17
2024-06-21,South,Sports,Football,1,28.01,0.1,25.209000000000003,2024-06-21
2024-02-12,East,Beauty,Face Wash,1,12.66,0.0,12.66,2024-02-12
2024-12-05,West,Beauty,Shampoo,9,8.37,0.1,67.797,2024-12-05
2024-03-20,North,Clothing,T-Shirt,3,30.7,0.0,92.1,2024-03-20
2024-04-02,West,Sports,Football,4,41.99,0.02,164.6008,2024-04-02
2024-06-17,South,Sports,Football,6,27.26,0.12,143.93280000000001,2024-06-17
2024-09-07,West,Beauty,Moisturizer,6,12.93,0.11,69.0462,2024-09-07
2024-12-24,East,Electronics,Laptop,6,252.22,0.1,1361.988,2024-12-24
2024-03-21,East,Electronics,Laptop,8,322.21,0.06,2423.0191999999997,2024-03-21
2024-03-31,East,Clothing,Sneakers,1,28.33,0.09,25.7803,2024-03-31
2024-01-07,East,Electronics,Laptop,4,289.54,0.0,1158.16,2024-01-07
2024-06-10,South,Beauty,Face Wash,6,12.4,0.04,71.424,2024-06-10
2024-04-30,North,Electronics,Tablet,2,384.94,0.0,769.88,2024-04-30
2024-06-18,North,Sports,Dumbbells,7,59.09,0.13,359.8581,2024-06-18
2024-12-11,South,Clothing,Jacket,9,24.75,0.14,191.565,2024-12-11
2024-07-24,East,Beauty,Moisturizer,4,13.63,0.01,53.9748,2024-07-24
2024-03-12,West,Sports,Yoga Mat,8,37.5,0.08,276.0,2024-03-12
2024-07-01,West,Clothing,T-Shirt,2,30.7,0.11,54.646,2024-07-01
2024-12-02,North,Home & Kitchen,Cookware,3,38.53,0.22,90.1602,2024-12-02
2024-01-09,West,Beauty,Face Wash,3,9.03,0.16,22.755599999999998,2024-01-09
2024-03-27,East,Electronics,Tablet,3,320.7,0.15,817.7849999999999,2024-03-27
2024-04-25,West,Groceries,Pulses,7,5.83,0.14,35.0966,2024-04-25
2024-03-03,East,Beauty,Shampoo,7,14.81,0.01,102.6333,2024-03-03
2024-12-18,West,Groceries,Beverages,3,5.27,0.09,14.387099999999998,2024-12-18
2024-08-30,East,Home & Kitchen,Bedsheet,5,63.53,0.02,311.29699999999997,2024-08-30
2024-01-25,West,Electronics,Smartphone,2,324.5,0.02,636.02,2024-01-25
2024-09-10,South,Beauty,Moisturizer,4,13.14,0.27,38.3688,2024-09-10
2024-02-19,North,Beauty,Perfume,9,15.2,0.16,114.91199999999998,2024-02-19
2024-12-26,South,Electronics,Laptop,9,401.17,0.05,3430.0035,2024-12-26
2024-03-06,South,Beauty,Perfume,8,14.03,0.05,106.62799999999999,2024-03-06
2024-08-30,North,Beauty,Shampoo,7,9.57,0.0,66.99000000000001,2024-08-30
2024-03-09,South,Beauty,Face Wash,9,8.98,0.04,77.58720000000001,2024-03-09
2024-11-09,West,Beauty,Shampoo,2,13.96,0.08,25.686400000000003,2024-11-09
2024-02-27,South,Home & Kitchen,Bedsheet,2,84.0,0.07,156.23999999999998,2024-02-27
2024-10-12,North,Home & Kitchen,Mixer,2,59.62,0.26,88.2376,2024-10-12
2024-03-09,West,Beauty,Face Wash,3,12.94,0.13,33.7734,2024-03-09
2024-08-10,North,Groceries,Snacks,7,4.18,0.18,23.9932,2024-08-10
2024-01-26,West,Clothing,Jacket,8,24.18,0.19,156.68640000000002,2024-01-26
2024-05-08,West,Electronics,Headphones,9,354.51,0.03,3094.8723,2024-05-08
2024-05-24,East,Beauty,Face Wash,3,16.3,0.05,46.455000000000005,2024-05-24
2024-10-10,North,Home & Kitchen,Bedsheet,4,69.56,0.0,278.24,2024-10-10
2024-03-20,East,Electronics,Laptop,5,381.91,0.05,1814.0725,2024-03-20
2024-03-22,South,Electronics,Headphones,9,485.57,0.07,4064.2209,2024-03-22
2024-04-07,West,Electronics,Laptop,4,357.48,0.23,1101.0384000000001,2024-04-07
2024-03-14,South,Sports,Cricket Bat,1,49.54,0.12,43.5952,2024-03-14
2024-01-04,East,Clothing,Jeans,6,23.15,0.21,109.73099999999998,2024-01-04
2024-04-11,West,Electronics,Headphones,2,342.86,0.26,507.4328,2024-04-11
2024-01-30,North,Groceries,Beverages,1,3.0,0.06,2.82,2024-01-30
2024-11-11,North,Sports,Cricket Bat,4,43.88,0.0,175.52,2024-11-11
2024-10-11,South,Groceries,Pulses,1,5.57,0.15,4.7345,2024-10-11
2024-01-22,West,Groceries,Pulses,5,6.59,0.11,29.3255,2024-01-22
2024-07-15,East,Home & Kitchen,Cookware,6,56.19,0.0,337.14,2024-07-15
2024-12-22,North,Home & Kitchen,Mixer,3,45.31,0.02,133.2114,2024-12-22
2024-04-13,South,Home & Kitchen,Cookware,7,61.67,0.1,388.521,2024-04-13
2024-06-19,East,Home & Kitchen,Mixer,8,27.3,0.01,216.216,2024-06-19
2024-02-12,East,Groceries,Pulses,8,4.2,0.19,27.216000000000005,2024-02-12
2024-09-29,North,Sports,Yoga Mat,6,41.82,0.05,238.374,2024-09-29
2024-11-14,East,Beauty,Moisturizer,2,12.46,0.13,21.680400000000002,2024-11-14
2024-12-16,North,Beauty,Moisturizer,3,9.55,0.18,23.493000000000002,2024-12-16
2024-03-11,West,Groceries,Snacks,7,4.44,0.23,23.931600000000003,2024-03-11
2024-02-22,South,Groceries,Rice,1,5.91,0.0,5.91,2024-02-22
2024-08-17,South,Beauty,Perfume,4,9.19,0.13,31.981199999999998,2024-08-17
2024-09-09,East,Electronics,Headphones,4,305.18,0.16,1025.4048,2024-09-09
2024-10-02,North,Clothing,Jacket,7,29.78,0.22,162.5988,2024-10-02
2024-05-28,East,Beauty,Perfume,6,10.93,0.1,59.022,2024-05-28
2024-04-15,North,Groceries,Pulses,9,3.45,0.07,28.8765,2024-04-15
2024-05-04,North,Beauty,Perfume,5,9.22,0.07,42.873,2024-05-04
2024-04-21,North,Beauty,Shampoo,1,8.44,0.11,7.5116,2024-04-21
2024-12-03,West,Clothing,Sneakers,2,32.81,0.09,59.714200000000005,2024-12-03
2024-11-02,South,Clothing,Sneakers,1,29.38,0.11,26.1482,2024-11-02
2024-01-06,North,Clothing,Jacket,1,18.61,0.13,16.1907,2024-01-06
2024-03-10,West,Sports,Cricket Bat,2,42.58,0.0,85.16,2024-03-10
2024-06-16,North,Groceries,Pulses,1,4.62,0.17,3.8346,2024-06-16
2024-05-10,North,Groceries,Beverages,6,4.58,0.08,25.2816,2024-05-10
2024-07-11,South,Sports,Yoga Mat,4,43.49,0.07,161.7828,2024-07-11
2024-12-04,North,Electronics,Tablet,4,451.95,0.12,1590.864,2024-12-04
2024-01-17,South,Groceries,Beverages,3,5.71,0.32,11.648399999999999,2024-01-17
2024-09-19,North,Home & Kitchen,Cookware,1,42.05,0.16,35.321999999999996,2024-09-19
2024-09-01,East,Clothing,Jeans,3,25.75,0.13,67.2075,2024-09-01
2024-08-03,West,Beauty,Moisturizer,9,12.42,0.11,99.4842,2024-08-03
2024-06-13,North,Electronics,Smartphone,6,220.87,0.17,1099.9325999999999,2024-06-13
2024-05-07,South,Home & Kitchen,Vacuum Cleaner,4,55.69,0.08,204.9392,2024-05-07
2024-08-30,South,Electronics,Laptop,6,201.48,0.03,1172.6136,2024-08-30
2024-04-03,East,Electronics,Headphones,7,212.46,0.17,1234.3926,2024-04-03
2024-07-09,North,Beauty,Face Wash,2,12.69,0.05,24.110999999999997,2024-07-09
2024-06-21,North,Groceries,Snacks,2,3.65,0.1,6.57,2024-06-21
2024-11-05,South,Sports,Cricket Bat,7,49.15,0.14,295.883,2024-11-05
2024-05-18,West,Sports,Cricket Bat,1,45.25,0.07,42.082499999999996,2024-05-18
2024-09-20,West,Clothing,Sneakers,6,23.51,0.07,131.1858,2024-09-20
2024-10-05,South,Sports,Cricket Bat,5,36.74,0.11,163.49300000000002,2024-10-05
2024-12-02,South,Electronics,Tablet,6,282.55,0.1,1525.7700000000002,2024-12-02
2024-10-12,West,Electronics,Tablet,7,227.91,0.0,1595.37,2024-10-12
2024-09-25,North,Groceries,Snacks,4,3.95,0.07,14.693999999999999,2024-09-25
2024-08-26,North,Beauty,Face Wash,3,8.6,0.22,20.124,2024-08-26
2024-10-26,North,Groceries,Rice,4,3.84,0.12,13.5168,2024-10-26
2024-01-07,South,Sports,Dumbbells,5,36.1,0.14,155.23,2024-01-07
2024-01-02,North,Electronics,Laptop,4,404.88,0.15,1376.5919999999999,2024-01-02
2024-01-23,South,Groceries,Snacks,4,4.34,0.17,14.4088,2024-01-23
2024-01-16,North,Groceries,Snacks,3,5.02,0.26,11.1444,2024-01-16
2024-08-06,East,Beauty,Perfume,2,12.34,0.04,23.6928,2024-08-06
2024-03-23,West,Clothing,T-Shirt,1,32.22,0.09,29.3202,2024-03-23
2024-02-18,East,Clothing,Sneakers,8,17.18,0.13,119.5728,2024-02-18
2024-06-23,North,Clothing,Jeans,2,23.5,0.16,39.48,2024-06-23
2024-07-05,West,Clothing,Sneakers,7,25.24,0.08,162.54559999999998,2024-07-05
2024-05-05,North,Groceries,Snacks,2,5.71,0.15,9.706999999999999,2024-05-05
2024-09-21,North,Electronics,Smartphone,5,175.67,0.16,737.8139999999999,2024-09-21
2024-01-16,East,Sports,Yoga Mat,2,42.07,0.02,82.4572,2024-01-16
2024-04-27,East,Electronics,Headphones,4,372.17,0.07,1384.4723999999999,2024-04-27
2024-02-14,North,Home & Kitchen,Bedsheet,5,57.33,0.25,214.98749999999998,2024-02-14
2024-01-04,North,Electronics,Smartphone,6,333.08,0.14,1718.6928,2024-01-04
2024-11-28,West,Sports,Dumbbells,7,45.27,0.03,307.3833,2024-11-28
2024-07-28,South,Sports,Yoga Mat,6,52.55,0.06,296.38199999999995,2024-07-28
2024-07-21,North,Groceries,Pulses,6,4.9,0.01,29.106,2024-07-21
2024-02-03,North,Sports,Football,2,37.23,0.14,64.03559999999999,2024-02-03
2024-11-02,North,Groceries,Snacks,1,4.26,0.15,3.6209999999999996,2024-11-02
2024-01-19,East,Clothing,T-Shirt,3,27.47,0.04,79.11359999999999,2024-01-19
2024-01-25,East,Beauty,Shampoo,5,12.88,0.16,54.096000000000004,2024-01-25
2024-07-10,East,Electronics,Headphones,3,365.9,0.26,812.2979999999999,2024-07-10
2024-12-26,East,Groceries,Pulses,1,4.97,0.0,4.97,2024-12-26
2024-10-28,North,Groceries,Pulses,3,6.03,0.0,18.09,2024-10-28
2024-11-22,West,Sports,Football,6,37.3,0.05,212.60999999999999,2024-11-22
2024-11-22,South,Home & Kitchen,Mixer,9,75.91,0.13,594.3752999999999,2024-11-22
2024-01-02,East,Beauty,Face Wash,6,9.83,0.1,53.08200000000001,2024-01-02
2024-02-22,North,Clothing,Sneakers,9,25.13,0.17,187.72109999999998,2024-02-22
2024-07-21,North,Clothing,Jeans,5,21.66,0.21,85.557,2024-07-21
2024-08-14,East,Groceries,Rice,9,5.06,0.03,44.1738,2024-08-14
2024-01-03,East,Clothing,T-Shirt,8,16.57,0.21,104.72240000000001,2024-01-03
2024-01-15,North,Sports,Yoga Mat,8,23.79,0.1,171.288,2024-01-15
2024-12-15,South,Electronics,Laptop,8,246.87,0.16,1658.9664,2024-12-15
2024-12-18,West,Beauty,Perfume,7,9.88,0.2,55.32800000000001,2024-12-18
2024-06-03,North,Beauty,Face Wash,3,12.49,0.04,35.971199999999996,2024-06-03
2024-10-06,North,Beauty,Perfume,4,14.27,0.09,51.9428,2024-10-06
2024-10-17,East,Sports,Yoga Mat,7,29.36,0.12,180.8576,2024-10-17
2024-09-21,South,Home & Kitchen,Bedsheet,4,54.9,0.2,175.68,2024-09-21
2024-07-04,West,Sports,Yoga Mat,6,48.14,0.22,225.29520000000002,2024-07-04
2024-10-25,South,Electronics,Laptop,7,201.63,0.12,1242.0408,2024-10-25
2024-03-21,West,Electronics,Laptop,6,264.74,0.09,1445.4804000000001,2024-03-21
2024-06-12,East,Sports,Dumbbells,8,35.23,0.14,242.38239999999996,2024-06-12
2024-03-04,North,Beauty,Moisturizer,5,14.48,0.03,70.22800000000001,2024-03-04
2024-08-21,East,Home & Kitchen,Mixer,5,50.76,0.12,223.344,2024-08-21
2024-06-07,North,Groceries,Beverages,6,6.15,0.26,27.306000000000004,2024-06-07
2024-06-12,North,Beauty,Shampoo,4,9.72,0.09,35.3808,2024-06-12
2024-08-18,East,Electronics,Smartphone,5,212.34,0.05,1008.615,2024-08-18
2024-07-27,East,Beauty,Moisturizer,2,9.79,0.08,18.0136,2024-07-27
2024-02-07,South,Groceries,Beverages,6,4.82,0.1,26.028000000000002,2024-02-07
2024-03-10,North,Sports,Football,3,30.62,0.15,78.081,2024-03-10
2024-12-02,North,Sports,Dumbbells,8,42.32,0.1,304.704,2024-12-02
2024-09-17,North,Groceries,Beverages,8,5.08,0.15,34.544,2024-09-17
2024-06-01,South,Electronics,Laptop,5,331.15,0.22,1291.4850000000001,2024-06-01
2024-09-11,East,Clothing,Sneakers,7,26.37,0.05,175.3605,2024-09-11
2024-02-27,West,Sports,Football,7,27.66,0.0,193.62,2024-02-27
2024-05-02,South,Beauty,Moisturizer,7,10.76,0.12,66.2816,2024-05-02
2024-01-15,South,Beauty,Face Wash,1,13.65,0.07,12.6945,2024-01-15
2024-04-01,South,Home & Kitchen,Vacuum Cleaner,9,77.46,0.14,599.5404,2024-04-01
2024-05-18,East,Groceries,Beverages,2,5.17,0.09,9.4094,2024-05-18
2024-06-23,South,Clothing,Jacket,9,20.54,0.15,157.13099999999997,2024-06-23
2024-12-08,South,Beauty,Shampoo,6,16.89,0.03,98.2998,2024-12-08
2024-12-09,South,Home & Kitchen,Cookware,1,54.29,0.0,54.29,2024-12-09
2024-01-08,North,Home & Kitchen,Bedsheet,7,58.3,0.12,359.128,2024-01-08
2024-06-26,South,Groceries,Pulses,4,3.8,0.14,13.072,2024-06-26
2024-08-03,South,Beauty,Shampoo,8,14.75,0.01,116.82,2024-08-03
2024-01-30,South,Sports,Cricket Bat,9,35.74,0.22,250.89480000000003,2024-01-30
2024-02-17,West,Groceries,Pulses,9,5.38,0.09,44.062200000000004,2024-02-17
2024-08-24,West,Home & Kitchen,Vacuum Cleaner,8,62.58,0.07,465.5952,2024-08-24
2024-02-12,East,Clothing,T-Shirt,5,26.94,0.0,134.70000000000002,2024-02-12
2024-01-04,North,Beauty,Face Wash,5,14.02,0.07,65.19299999999998,2024-01-04
2024-01-09,North,Sports,Yoga Mat,7,39.49,0.0,276.43,2024-01-09
2024-03-27,South,Home & Kitchen,Vacuum Cleaner,3,69.83,0.18,171.78180000000003,2024-03-27
2024-10-27,East,Electronics,Laptop,1,370.71,0.06,348.46739999999994,2024-10-27
2024-06-13,South,Beauty,Face Wash,3,11.46,0.17,28.5354,2024-06-13
2024-06-04,South,Electronics,Tablet,8,340.75,0.24,2071.76,2024-06-04
2024-07-10,North,Beauty,Perfume,1,11.21,0.23,8.6317,2024-07-10
2024-04-07,West,Clothing,Sneakers,5,24.38,0.25,91.425,2024-04-07
2024-10-09,South,Beauty,Shampoo,9,11.05,0.05,94.47749999999999,2024-10-09
2024-10-14,North,Clothing,Sneakers,4,34.09,0.09,124.08760000000002,2024-10-14
2024-05-01,East,Groceries,Pulses,1,4.2,0.06,3.948,2024-05-01
2024-10-05,West,Clothing,Jacket,1,29.57,0.0,29.57,2024-10-05
2024-04-16,South,Groceries,Beverages,1,7.56,0.0,7.56,2024-04-16
2024-09-25,East,Home & Kitchen,Bedsheet,9,65.49,0.2,471.528,2024-09-25
2024-03-10,West,Electronics,Smartphone,8,390.77,0.09,2844.8056,2024-03-10
2024-07-02,West,Beauty,Face Wash,1,15.17,0.09,13.8047,2024-07-02
2024-09-29,North,Clothing,T-Shirt,2,28.0,0.04,53.76,2024-09-29
2024-02-12,West,Home & Kitchen,Bedsheet,6,62.39,0.05,355.623,2024-02-12
2024-02-29,West,Clothing,Sneakers,6,23.34,0.14,120.4344,2024-02-29
2024-04-10,North,Electronics,Smartphone,2,336.85,0.12,592.856,2024-04-10
2024-02-17,East,Groceries,Pulses,6,6.2,0.03,36.084,2024-02-17
2024-05-06,West,Home & Kitchen,Vacuum Cleaner,9,70.6,0.12,559.1519999999999,2024-05-06
2024-05-28,East,Electronics,Headphones,5,384.32,0.2,1537.28,2024-05-28
2024-06-13,North,Home & Kitchen,Mixer,2,55.37,0.18,90.80680000000001,2024-06-13
2024-11-10,West,Electronics,Laptop,4,330.36,0.0,1321.44,2024-11-10
2024-09-06,West,Sports,Football,8,44.72,0.0,357.76,2024-09-06
2024-07-30,South,Sports,Yoga Mat,5,43.11,0.12,189.684,2024-07-30
2024-01-18,East,Electronics,Laptop,5,180.75,0.05,858.5625,2024-01-18
2024-04-15,North,Beauty,Perfume,4,13.4,0.16,45.024,2024-04-15
2024-08-06,West,Home & Kitchen,Mixer,4,65.07,0.1,234.25199999999998,2024-08-06
2024-09-08,South,Groceries,Pulses,3,6.56,0.15,16.727999999999998,2024-09-08
2024-07-17,East,Home & Kitchen,Vacuum Cleaner,8,46.08,0.2,294.912,2024-07-17
2024-11-01,North,Home & Kitchen,Vacuum Cleaner,9,52.31,0.11,419.0031,2024-11-01
